"date","close","volume","open","high","low"
"2015/11/03","109.7400","12471030.0000","107.3600","111.0500","107.2400"
"2015/11/02","107.6400","11772660.0000","109.2000","109.3700","106.3000"
"2015/10/30","108.3800","15560860.0000","105.1200","110.1000","104.9000"
"2015/10/29","105.1200","9811500.0000","105.0000","106.9100","104.7500"
"2015/10/28","105.8000","13053230.0000","102.9000","106.2100","102.0600"
"2015/10/27","103.0700","12055890.0000","102.5800","104.7200","101.2300"
"2015/10/26","103.0400","12105110.0000","100.0500","103.3100","99.3800"
"2015/10/23","100.0400","17992370.0000","97.6100","101.5600","97.2700"
"2015/10/22","97.3200","12577620.0000","98.0700","99.9300","96.8600"
"2015/10/21","97.9600","13742920.0000","99.6700","100.3400","97.0100"
"2015/10/20","98.9900","17311710.0000","101.0600","102.1100","97.5800"
"2015/10/19","101.6900","29944840.0000","98.0700","103.6200","96.2600"
"2015/10/16","98.9900","21301690.0000","100.2100","101.6500","98.4100"
"2015/10/15","101.0900","48446610.0000","103.7700","104.8800","99.1000"
"2015/10/14","110.2300","30842330.0000","111.5000","111.6300","108.0500"
"2015/10/13","109.7300","17474730.0000","112.8500","113.7200","108.7800"
"2015/10/12","113.4500","12602390.0000","114.4500","115.4200","112.3600"
"2015/10/09","113.3300","22417220.0000","114.1100","115.8300","112.4400"
"2015/10/08","114.9300","42642850.0000","107.9400","115.0500","102.6000"
"2015/10/07","108.1000","12313850.0000","108.8400","109.7800","106.7500"
"2015/10/06","108.3300","20797800.0000","110.3300","112.2500","105.6400"
"2015/10/05","111.2500","21136430.0000","107.4800","112.2800","105.7600"
"2015/10/02","106.1100","21492320.0000","103.0100","106.8700","101.4500"
"2015/10/01","105.9800","17393750.0000","102.9100","106.1100","101.1200"
"2015/09/30","103.2600","16995160.0000","99.9100","103.4600","99.0500"
"2015/09/29","98.3500","17392530.0000","99.6300","100.6300","96.8500"
"2015/09/28","99.4700","16971150.0000","101.5700","103.3275","97.8414"
"2015/09/25","102.2400","19055380.0000","105.3000","105.4487","101.5700"
"2015/09/24","103.7600","21210600.0000","97.1100","104.0000","96.7800"
"2015/09/23","98.0700","10252900.0000","98.6000","99.7400","97.6600"
"2015/09/22","98.4700","16694800.0000","98.2900","99.9000","97.0000"
"2015/09/21","100.3000","17868590.0000","103.3000","103.7700","99.5568"
"2015/09/18","102.6200","21650810.0000","102.0000","104.3600","100.7100"
"2015/09/17","104.2100","25768300.0000","103.6700","107.5000","101.8300"
"2015/09/16","104.0800","27967180.0000","99.7000","104.4800","99.3300"
"2015/09/15","99.1600","22536440.0000","95.2200","99.6500","93.6100"
"2015/09/14","95.6900","15520270.0000","96.8400","97.9100","94.3300"
"2015/09/11","97.5100","17351030.0000","98.5700","100.8500","97.2300"
"2015/09/10","99.4800","21010380.0000","99.4200","100.8500","96.7800"
"2015/09/09","99.1800","35433880.0000","96.5100","102.7900","95.5200"
"2015/09/08","94.9500","43420420.0000","102.0800","102.5000","93.5500"
"2015/09/04","98.7900","24175260.0000","98.0500","99.9280","97.3400"
"2015/09/03","101.0600","29291720.0000","102.6900","104.1700","100.1100"
"2015/09/02","105.4400","39732710.0000","109.3100","109.5000","100.3000"
"2015/09/01","105.7900","35745230.0000","109.3500","111.2400","103.8200"
"2015/08/31","115.0300","16963370.0000","115.2400","117.0000","113.7600"
"2015/08/28","117.6300","20211990.0000","116.3500","119.3500","115.8800"
"2015/08/27","117.6600","36904220.0000","114.9400","118.2500","113.0200"
"2015/08/26","110.1300","36003580.0000","107.1500","110.2800","102.0200"
"2015/08/25","101.5200","37441020.0000","107.7500","107.8800","101.5000"
"2015/08/24","96.8800","59798140.0000","88.7500","109.6300","85.5000"
"2015/08/21","103.9600","33156230.0000","106.2000","110.0000","102.7510"
"2015/08/20","112.4900","27898760.0000","119.8000","121.4500","111.3400"
"2015/08/19","122.0600","10089710.0000","123.5000","123.7000","121.5000"
"2015/08/18","124.0500","9365646.0000","125.2600","126.7490","123.5500"
"2015/08/17","125.3600","9211682.0000","123.1400","125.7000","122.5900"
"2015/08/14","123.3900","8652710.0000","124.9600","125.0000","123.0000"
"2015/08/13","123.7300","15227460.0000","120.9900","125.7300","119.3400"
"2015/08/12","120.5100","13825250.0000","121.4700","122.4500","118.6600"
"2015/08/11","122.7400","11560300.0000","120.0100","123.7600","120.0000"
"2015/08/10","123.0300","13395230.0000","126.0900","126.5000","121.5100"
"2015/08/07","123.5200","17340440.0000","126.4200","126.6000","121.3000"
"2015/08/06","126.4500","24659910.0000","126.2900","128.8500","122.0400"
"2015/08/05","123.7100","26902730.0000","125.6200","129.2900","122.7050"
"2015/08/04","121.1500","29546660.0000","113.1500","122.7900","113.0000"
"2015/08/03","112.5600","10124570.0000","114.6000","114.6000","111.7800"
"2015/07/31","114.3100","16249740.0000","111.9500","115.0000","111.1500"
"2015/07/30","111.5600","14199340.0000","106.4000","111.9000","105.4000"
"2015/07/29","107.0800","6679819.0000","106.8300","107.7500","105.4000"
"2015/07/28","106.9000","11151030.0000","107.2900","107.9400","103.8800"
"2015/07/27","106.4300","11284860.0000","107.7900","109.8600","106.2500"
"2015/07/24","109.3400","8109471.0000","111.5500","111.6800","108.9000"
"2015/07/23","110.1000","8281009.0000","110.9100","112.1800","109.8400"
"2015/07/22","111.5000","10396820.0000","112.1400","113.8800","110.5608"
"2015/07/21","112.5100","14022880.0000","110.2100","113.7100","109.3200"
"2015/07/20","110.5500","22649490.0000","114.7000","114.7000","110.1400"
"2015/07/17","114.7700","25093820.0000","117.3400","117.8800","114.2400"
"2015/07/16","115.8100","63003600.0000","111.0200","116.4900","107.6800"
"2015/07/15","98.1300","30004360.0000","99.9700","100.7500","97.0500"
"2015/07/14","100.3714","19708205.0000","101.2714","101.6357","99.6528"
"2015/07/13","101.0871","33046443.0000","98.0985","102.3085","98.0788"
"2015/07/10","97.2285","21601306.0000","97.5228","98.5028","96.9000"
"2015/07/09","95.7271","16683280.0000","94.9000","95.8457","94.2857"
"2015/07/08","93.5071","12980307.0000","93.4714","93.9957","92.2843"
"2015/07/07","94.0914","21567594.0000","95.0128","95.4271","92.6228"
"2015/07/06","94.5714","11792449.0000","93.4728","94.9285","93.3400"
"2015/07/02","94.0443","11046584.0000","93.9985","94.1985","93.2143"
"2015/07/01","93.6357","14671045.0000","94.8057","95.2385","93.2185"
"2015/06/30","93.8485","16855522.0000","93.3571","94.3557","92.7857"
"2015/06/29","92.2314","24551044.0000","91.5057","92.9128","91.1171"
"2015/06/26","93.0885","30249571.0000","95.3000","95.3143","93.0885"
"2015/06/25","94.8914","41576043.0000","95.4814","96.0000","93.4585"
"2015/06/24","96.9443","77076393.0000","100.0143","100.8914","96.3971"
"2015/06/23","97.3128","14465665.0000","96.3357","97.3900","95.7500"
"2015/06/22","96.4143","16681033.0000","95.0428","96.6928","94.1885"
"2015/06/19","93.8714","19756211.0000","96.2428","96.4179","93.8214"
"2015/06/18","94.7428","8959758.0000","94.6514","95.3414","94.3685"
"2015/06/17","94.2714","9889806.0000","95.1328","95.1328","93.9574"
"2015/06/16","95.2728","16009152.0000","94.2428","95.6071","93.6914"
"2015/06/15","93.4314","19035540.0000","92.8571","93.5914","91.6585"
"2015/06/12","94.4185","10267757.0000","94.9157","95.3428","94.1243"
"2015/06/11","95.0943","26597215.0000","96.8900","96.9185","94.0871"
"2015/06/10","95.8714","57046958.0000","93.3957","98.9700","93.2257"
"2015/06/09","92.4500","21778624.0000","89.3343","92.7143","89.3343"
"2015/06/08","89.6043","11142365.0000","90.7143","90.8157","88.9957"
"2015/06/05","90.4600","11607053.0000","89.2143","90.5400","89.1257"
"2015/06/04","89.3485","9914551.0000","88.3785","89.4285","88.0428"
"2015/06/03","88.8085","6234097.0000","89.2428","89.7328","88.6443"
"2015/06/02","89.1300","7525982.0000","88.7114","89.6785","88.4057"
"2015/06/01","89.0028","9920690.0000","88.8371","89.1217","87.9443"
"2015/05/29","89.1514","12708259.0000","89.4728","90.2057","88.9557"
"2015/05/28","89.5071","7812730.0000","89.7143","89.8557","88.9300"
"2015/05/27","89.8571","10465941.0000","88.1428","89.9071","87.9285"
"2015/05/26","87.9928","9641509.0000","88.8743","89.0613","87.7863"
"2015/05/22","88.8385","7463780.0000","89.1785","89.4071","88.6928"
"2015/05/21","89.0028","12763006.0000","89.0814","89.5714","88.1814"
"2015/05/20","88.7900","12748124.0000","88.2143","89.1085","87.3628"
"2015/05/19","88.0685","18210764.0000","88.8885","89.7857","87.8100"
"2015/05/18","88.2671","14789870.0000","87.5443","88.5341","87.0243"
"2015/05/15","87.6071","36979303.0000","86.3643","88.3484","85.7557"
"2015/05/14","83.8357","8878026.0000","83.2857","83.9243","82.3300"
"2015/05/13","82.8728","11146194.0000","83.4043","84.1971","82.6914"
"2015/05/12","83.3771","11897204.0000","83.8085","83.8085","82.9928"
"2015/05/11","84.2778","23873003.0000","82.3243","84.8571","82.1857"
"2015/05/08","82.0857","13817822.0000","81.0414","82.1528","80.9643"
"2015/05/07","80.7485","10198506.0000","80.1143","80.7943","79.4571"
"2015/05/06","80.0771","11499904.0000","81.0285","81.2143","79.5214"
"2015/05/05","80.7928","27099913.0000","81.2385","82.4428","80.7571"
"2015/05/04","79.2714","7957189.0000","79.5714","79.7143","78.9000"
"2015/05/01","79.5757","8884704.0000","79.8557","79.9671","78.8943"
"2015/04/30","79.5000","10557312.0000","80.2371","80.8357","79.1243"
"2015/04/29","80.4071","9539463.0000","80.0700","81.0557","79.6443"
"2015/04/28","80.4371","8822950.0000","80.5900","81.2785","79.9443"
"2015/04/27","80.8685","15238487.0000","80.2928","81.7857","80.2300"
"2015/04/24","79.7707","11035482.0000","80.1728","80.8085","79.5071"
"2015/04/23","79.8657","12670487.0000","79.6557","80.3428","78.9557"
"2015/04/22","79.6685","12079505.0000","80.2114","80.7128","79.5443"
"2015/04/21","80.0628","15897047.0000","81.2343","81.4843","79.8000"
"2015/04/20","81.0557","30731577.0000","81.7857","82.3043","80.3814"
"2015/04/17","81.6500","58219864.0000","79.7785","82.1428","79.7143"
"2015/04/16","80.2928","104301571.0000","76.0000","81.2500","75.7143"
"2015/04/15","67.9228","40918099.0000","68.7043","68.7043","67.3640"
"2015/04/14","68.3871","28565609.0000","68.8571","69.1428","67.4214"
"2015/04/13","67.8114","44265654.0000","67.2400","69.2857","67.0571"
"2015/04/10","64.9386","22312052.0000","64.3971","64.9957","63.9471"
"2015/04/09","62.7857","13454116.0000","63.0000","63.1357","62.1143"
"2015/04/08","63.0500","22307453.0000","61.2014","63.1071","61.1846"
"2015/04/07","60.4943","9977299.0000","60.4971","60.8486","60.0428"
"2015/04/06","60.3300","10709289.0000","58.7686","60.4471","58.4643"
"2015/04/02","59.1543","9841121.0000","59.0714","59.6071","58.8614"
"2015/04/01","59.0171","14633763.0000","59.6428","59.7857","58.7028"
"2015/03/31","59.5271","14243114.0000","60.1100","60.4200","59.4557"
"2015/03/30","60.3671","13261553.0000","59.7157","60.5643","59.3643"
"2015/03/27","59.2528","15824975.0000","59.3300","59.8471","58.5728"
"2015/03/26","59.7514","16005477.0000","59.6286","60.4471","59.3900"
"2015/03/25","60.2500","21626471.0000","62.6843","62.6914","60.2443"
"2015/03/24","62.6114","16869746.0000","61.1357","63.0986","61.1188"
"2015/03/23","60.7143","7658688.0000","60.8900","61.1557","60.3301"
"2015/03/20","61.1850","13623971.0000","61.3371","61.7857","60.8957"
"2015/03/19","60.7443","11432046.0000","60.4600","61.2120","60.2557"
"2015/03/18","60.4457","14624782.0000","59.7386","60.6500","59.3000"
"2015/03/17","59.7886","18419491.0000","59.7128","60.6943","59.3843"
"2015/03/16","60.2814","26791255.0000","61.5471","61.5471","59.6200"
"2015/03/13","62.6286","10154602.0000","63.9071","64.0571","62.3671"
"2015/03/12","64.0457","14652950.0000","63.3471","64.5828","63.3400"
"2015/03/11","62.8843","16350367.0000","62.2400","63.9406","62.2400"
"2015/03/10","62.1514","17930974.0000","63.0157","63.3514","61.9828"
"2015/03/09","63.6614","18961011.0000","64.9900","65.0928","62.8286"
"2015/03/06","64.8743","12875391.0000","66.6428","66.9259","64.8443"
"2015/03/05","66.8071","11246266.0000","67.4286","67.4642","66.4200"
"2015/03/04","67.1100","17451082.0000","67.5300","67.9257","66.1828"
"2015/03/03","67.8157","7422732.0000","68.3443","68.4564","67.5071"
"2015/03/02","68.6071","10180971.0000","67.7143","68.6071","67.2343"
"2015/02/27","67.8443","11488424.0000","69.0814","69.4286","67.8186"
"2015/02/26","69.0043","10842926.0000","68.6257","69.4998","68.4300"
"2015/02/25","68.3328","6855970.0000","67.8071","68.7943","67.8071"
"2015/02/24","67.8400","6071438.0000","67.3728","68.0835","67.3557"
"2015/02/23","67.4057","9007995.0000","68.3000","68.3143","67.1428"
"2015/02/20","68.3143","9406218.0000","67.9500","68.3744","67.6371"
"2015/02/19","67.8000","10435120.0000","67.8571","68.7143","67.5743"
"2015/02/18","67.8657","10309456.0000","67.0228","68.0700","66.6457"
"2015/02/17","67.1371","11159025.0000","66.5157","67.3714","65.9443"
"2015/02/13","66.5857","12947512.0000","65.4286","66.6300","65.4228"
"2015/02/12","65.2471","8471438.0000","65.0586","65.6071","64.4514"
"2015/02/11","64.9843","13921331.0000","64.8300","66.1414","64.5571"
"2015/02/10","64.8500","15408839.0000","63.4600","65.1577","63.1014"
"2015/02/09","63.2950","8177164.0000","63.1986","63.7857","62.6371"
"2015/02/06","63.4800","8891011.0000","64.2500","64.4286","63.1757"
"2015/02/05","64.1300","14216262.0000","64.5414","65.1386","63.6657"
"2015/02/04","64.1014","12424115.0000","65.0414","65.1743","63.8893"
"2015/02/03","65.2743","16415621.0000","63.3200","65.4671","62.7300"
"2015/02/02","63.0093","12986607.0000","62.8428","63.4286","61.9557"
"2015/01/30","63.1143","13208227.0000","63.1328","63.9843","62.6557"
"2015/01/29","63.4000","15116309.0000","63.2043","63.9271","62.5000"
"2015/01/28","63.2086","24485475.0000","64.7414","64.8214","63.0814"
"2015/01/27","64.8814","24585673.0000","63.0871","65.3400","63.0500"
"2015/01/26","63.7943","21250620.0000","62.5714","63.8986","61.9571"
"2015/01/23","62.4936","26763437.0000","60.9886","62.7428","60.8814"
"2015/01/22","61.2057","33276323.0000","58.5714","61.3743","57.8286"
"2015/01/21","58.4686","66857545.0000","59.2343","59.2400","57.4100"
"2015/01/20","49.8286","38322981.0000","48.5714","50.0000","47.7143"
"2015/01/16","48.1914","19689956.0000","46.8571","48.2500","46.3814"
"2015/01/15","46.2514","11674072.0000","46.5471","46.7857","45.8443"
"2015/01/14","46.3200","19878095.0000","47.0714","47.3700","45.6800"
"2015/01/13","46.2557","18725580.0000","46.0214","47.0482","45.9000"
"2015/01/12","45.5471","12940624.0000","47.0900","47.1986","45.2643"
"2015/01/09","47.0414","9574337.0000","47.6314","48.0200","46.8986"
"2015/01/08","47.7793","9622448.0000","47.1200","47.8357","46.4786"
"2015/01/07","46.7428","9832490.0000","47.3471","47.4214","46.2714"
"2015/01/06","46.5014","15984680.0000","47.3471","47.6400","45.6614"
"2015/01/05","47.3114","18107696.0000","49.2586","49.2586","47.1472"
"2015/01/02","49.8486","13322173.0000","49.1514","50.3314","48.7314"
"2014/12/31","48.8014","8582717.0000","49.0328","49.3914","48.7871"
"2014/12/30","49.0328","7007541.0000","48.7143","49.1400","48.5388"
"2014/12/29","48.8471","8589290.0000","47.9700","49.1043","47.6528"
"2014/12/26","48.5786","8843278.0000","48.8443","49.4842","48.5343"
"2014/12/24","48.8714","5412409.0000","48.0728","49.0700","47.9986"
"2014/12/23","48.0614","8307966.0000","48.2871","48.4279","47.4728"
"2014/12/22","48.0971","8002584.0000","48.5428","49.2400","47.7486"
"2014/12/19","48.5886","14943149.0000","47.9000","48.7200","47.6214"
"2014/12/18","47.7743","15621387.0000","48.4000","48.9286","47.2328"
"2014/12/17","47.6643","20182574.0000","45.3757","47.8671","45.0772"
"2014/12/16","45.2057","16964491.0000","46.4271","47.0700","45.1428"
"2014/12/15","46.7200","12020243.0000","48.0557","48.4186","46.6186"
"2014/12/12","47.7828","13562938.0000","47.4171","48.3228","46.9800"
"2014/12/11","47.8043","11769419.0000","48.0128","48.7000","47.6557"
"2014/12/10","47.7600","12662332.0000","49.0214","49.2471","47.6657"
"2014/12/09","49.1114","17989102.0000","47.8200","49.3371","47.0028"
"2014/12/08","48.4971","13625812.0000","49.8814","49.9828","48.2900"
"2014/12/05","50.1314","9929804.0000","50.1471","50.6428","49.7328"
"2014/12/04","50.0857","11858025.0000","50.4286","51.1357","49.9086"
"2014/12/03","50.7314","13828868.0000","50.2214","50.7314","49.1814"
"2014/12/02","50.3300","14261748.0000","48.7571","50.4771","48.6914"
"2014/12/01","48.8300","11962696.0000","49.2857","49.5714","48.2343"
"2014/11/28","49.5128","6702257.0000","50.5128","50.5714","49.4271"
"2014/11/26","50.1657","10062769.0000","50.1543","50.5271","49.7454"
"2014/11/25","49.8557","28093192.0000","50.1457","50.3476","49.1428"
"2014/11/24","50.9243","17858951.0000","51.5086","51.9226","50.7714"
"2014/11/21","51.4686","17853148.0000","53.2114","53.3214","51.3571"
"2014/11/20","52.5914","15417561.0000","51.8700","53.3228","51.5714"
"2014/11/19","51.8714","24464657.0000","54.7443","55.2928","51.8086"
"2014/11/18","54.4328","7909848.0000","54.4286","54.9857","54.3614"
"2014/11/17","54.4486","9215615.0000","55.0543","55.6428","54.3928"
"2014/11/14","55.1486","10971138.0000","54.1971","55.3171","54.0807"
"2014/11/13","54.2014","10475643.0000","54.9228","55.0070","53.9321"
"2014/11/12","54.8371","10955017.0000","54.4471","55.1371","53.8634"
"2014/11/11","54.6500","14832647.0000","55.3243","56.3000","54.5443"
"2014/11/10","55.3243","9706994.0000","54.7143","55.6357","54.1428"
"2014/11/07","54.8800","9296661.0000","54.7771","55.0357","54.1857"
"2014/11/06","54.7571","9989024.0000","54.0000","55.0471","53.9071"
"2014/11/05","54.3400","13619029.0000","55.0871","55.4057","53.7702"
"2014/11/04","54.6828","11373547.0000","55.2743","55.3214","54.1100"
"2014/11/03","55.4871","17578678.0000","56.1757","56.5028","55.0157"
"2014/10/31","56.1100","20463232.0000","54.9143","56.2528","54.8571"
"2014/10/30","54.1443","10586901.0000","53.9300","54.6200","53.5143"
"2014/10/29","54.0143","12490629.0000","55.1743","55.2396","53.9671"
"2014/10/28","55.1743","11711452.0000","54.2500","55.2671","54.0500"
"2014/10/27","54.2000","14939250.0000","54.8428","54.9286","53.8143"
"2014/10/24","55.0028","14635079.0000","54.6543","55.2857","54.4014"
"2014/10/23","54.7200","19908090.0000","54.3600","55.1100","54.0357"
"2014/10/22","53.5214","32149890.0000","52.7128","54.5686","51.8857"
"2014/10/21","52.2843","19355006.0000","51.7514","52.3986","50.7771"
"2014/10/20","51.3171","33502003.0000","50.8571","52.7414","50.7932"
"2014/10/17","51.0128","79136564.0000","51.4014","51.4386","48.7857"
"2014/10/16","51.6714","92149218.0000","47.5328","52.3100","47.2857"
"2014/10/15","64.0843","57103938.0000","63.4957","64.4257","61.4543"
"2014/10/14","64.1600","16733533.0000","63.6443","64.5700","62.5900"
"2014/10/13","62.6543","20176736.0000","64.4643","64.6386","61.8571"
"2014/10/10","64.5828","19107647.0000","65.6857","66.4057","64.4914"
"2014/10/09","65.9457","14924291.0000","66.6614","66.8557","65.6514"
"2014/10/08","66.6943","14329515.0000","65.2357","66.8000","64.4835"
"2014/10/07","65.1786","13752869.0000","65.8714","66.6114","65.1428"
"2014/10/06","66.2114","13707292.0000","66.0000","66.7443","65.8571"
"2014/10/03","65.6486","15267152.0000","64.7414","65.8000","64.6443"
"2014/10/02","64.2828","18448359.0000","62.7000","64.3557","62.5543"
"2014/10/01","62.6857","15416070.0000","64.0986","64.2857","62.4700"
"2014/09/30","64.4543","12472737.0000","64.6143","65.3128","64.2571"
"2014/09/29","64.2228","9514697.0000","63.4386","64.3628","63.1457"
"2014/09/26","64.1071","10404628.0000","63.5714","64.3771","63.4128"
"2014/09/25","63.3557","9836872.0000","64.2714","64.6214","63.2028"
"2014/09/24","64.3657","9549508.0000","63.4943","64.5228","63.2200"
"2014/09/23","63.4143","11466773.0000","63.0328","64.0014","62.9286"
"2014/09/22","63.2543","16161206.0000","65.1814","65.2786","62.6971"
"2014/09/19","65.3600","11956599.0000","65.8571","65.9043","64.8814"
"2014/09/18","65.5728","10628054.0000","65.3528","65.9086","64.7600"
"2014/09/17","64.9328","12129877.0000","65.2728","65.5522","64.4700"
"2014/09/16","65.2728","26834305.0000","64.0571","65.4486","63.6571"
"2014/09/15","65.3928","20438914.0000","68.2200","68.2200","65.2643"
"2014/09/12","68.0786","13422182.0000","69.0928","69.2700","68.0171"
"2014/09/11","68.7943","7863123.0000","68.9386","69.1943","68.5243"
"2014/09/10","69.1986","9086955.0000","68.6000","69.2500","68.1481"
"2014/09/09","68.4300","19731599.0000","69.4714","69.8981","68.0571"
"2014/09/08","68.4757","7658303.0000","67.7714","68.6571","67.7428"
"2014/09/05","67.9543","11947723.0000","67.6043","68.1928","67.1528"
"2014/09/04","67.5243","11954345.0000","68.4443","68.8128","67.4471"
"2014/09/03","68.1986","16203619.0000","68.6457","69.6571","68.0757"
"2014/09/02","68.0857","8782056.0000","68.3571","68.3986","67.7986"
"2014/08/29","68.2343","9835374.0000","68.1214","68.6428","67.7343"
"2014/08/28","67.8871","7583935.0000","67.5214","68.2114","67.2586"
"2014/08/27","67.8143","10383467.0000","68.4857","68.6064","67.6614"
"2014/08/26","68.4800","10116081.0000","68.3571","68.8357","67.7930"
"2014/08/25","68.7043","13476614.0000","68.7928","69.3286","68.2186"
"2014/08/22","68.4557","13728229.0000","67.2771","68.5071","67.1500"
"2014/08/21","67.4357","11742553.0000","67.3257","68.0214","66.8101"
"2014/08/20","67.4557","12160061.0000","66.7143","67.6786","66.3630"
"2014/08/19","66.8786","10893886.0000","66.7271","67.2143","66.0614"
"2014/08/18","66.5714","13491888.0000","66.0086","67.0714","65.8928"
"2014/08/15","65.5843","22034677.0000","64.4986","66.0000","64.0857"
"2014/08/14","64.4100","6656050.0000","64.6014","65.0000","64.0314"
"2014/08/13","64.5043","9051906.0000","64.0857","64.8878","63.8314"
"2014/08/12","63.7728","10827890.0000","64.4786","64.7143","63.3443"
"2014/08/11","64.5057","13246244.0000","64.1743","65.3786","64.1014"
"2014/08/08","63.6928","15494526.0000","64.3143","64.4243","63.1500"
"2014/08/07","64.2386","27291454.0000","62.1857","64.2785","62.0786"
"2014/08/06","61.4714","15822945.0000","60.1428","62.1286","60.0786"
"2014/08/05","60.4071","10663166.0000","60.1857","61.1428","60.0443"
"2014/08/04","60.3857","10685034.0000","61.0286","61.4286","60.1114"
"2014/08/01","60.7714","18840310.0000","60.2514","61.1038","58.9300"
"2014/07/31","60.3886","13818879.0000","61.4657","61.8528","60.1843"
"2014/07/30","62.0514","15262994.0000","60.6786","62.1843","60.6157"
"2014/07/29","60.6114","9281240.0000","60.4586","61.1986","60.4586"
"2014/07/28","60.6657","11959273.0000","60.3157","60.8443","59.7886"
"2014/07/25","60.2657","11607984.0000","60.7143","61.1671","60.0571"
"2014/07/24","60.7686","18172208.0000","61.3528","61.4584","59.8600"
"2014/07/23","61.1286","17247375.0000","61.4871","62.2014","60.9300"
"2014/07/22","61.5843","57164012.0000","63.2828","63.5243","60.7230"
"2014/07/21","64.5643","34005653.0000","64.5271","65.3571","63.9457"
"2014/07/18","63.4528","11754747.0000","62.9728","63.4714","62.2493"
"2014/07/17","62.7657","13263009.0000","63.3257","64.1214","62.6128"
"2014/07/16","63.4914","13427138.0000","64.8671","65.1000","63.3428"
"2014/07/15","64.1557","13502850.0000","64.3843","64.4814","63.1814"
"2014/07/14","64.6543","17432784.0000","63.3286","65.0686","62.7143"
"2014/07/11","62.8514","14219083.0000","63.0657","63.4471","62.4500"
"2014/07/10","62.6500","24379586.0000","62.0560","63.4557","61.1714"
"2014/07/09","63.2857","20990997.0000","63.7400","64.1914","62.8186"
"2014/07/08","63.5786","26175584.0000","65.6643","65.8571","62.7544"
"2014/07/07","65.8028","18291614.0000","67.4428","67.4614","65.7143"
"2014/07/03","67.4786","11359498.0000","67.1657","67.5171","66.9814"
"2014/07/02","66.6771","17307029.0000","67.6400","67.9814","66.5771"
"2014/07/01","67.5857","37991125.0000","65.1757","67.6686","65.0428"
"2014/06/30","62.9428","10583093.0000","63.2657","63.8383","62.8128"
"2014/06/27","63.1543","15574438.0000","62.6171","63.3128","62.4857"
"2014/06/26","62.8014","14237017.0000","62.9700","63.1628","62.3928"
"2014/06/25","63.4586","15742732.0000","62.1428","63.5371","61.9043"
"2014/06/24","62.3371","20361851.0000","62.5786","64.2771","62.2143"
"2014/06/23","62.7886","10672854.0000","62.7657","63.1228","62.2214"
"2014/06/20","62.8828","13219168.0000","63.0286","63.2686","62.1400"
"2014/06/19","63.0557","17306791.0000","64.2043","64.2128","62.5800"
"2014/06/18","64.0971","18778283.0000","63.3814","64.4028","62.8928"
"2014/06/17","63.3786","28984251.0000","62.5771","64.0128","62.5386"
"2014/06/16","61.4657","12504909.0000","60.9328","61.6014","60.4886"
"2014/06/13","61.1014","15764474.0000","60.4286","61.1286","59.6014"
"2014/06/12","60.3500","15794413.0000","61.2957","61.4639","60.0714"
"2014/06/11","61.4286","13737546.0000","60.7471","61.8000","60.7143"
"2014/06/10","61.1843","22912932.0000","60.7886","62.2914","60.7171"
"2014/06/09","60.4414","16610116.0000","61.3571","61.5214","60.0128"
"2014/06/06","61.4471","15718526.0000","61.4300","62.1271","61.1943"
"2014/06/05","61.1928","18923260.0000","60.5357","61.3428","59.7957"
"2014/06/04","60.4586","17420919.0000","59.5371","60.6428","59.0428"
"2014/06/03","59.6528","17128900.0000","59.9986","60.8000","59.5786"
"2014/06/02","60.2943","20477057.0000","59.9257","60.4157","58.9286"
"2014/05/30","59.6900","29240472.0000","59.3114","60.2486","58.8014"
"2014/05/29","59.3143","22824578.0000","57.6286","59.4271","57.0786"
"2014/05/28","57.3200","19863724.0000","56.7428","57.8857","56.2143"
"2014/05/27","56.9728","26732686.0000","57.4286","57.4600","56.1643"
"2014/05/23","57.4786","22120924.0000","55.9486","57.4957","55.6658"
"2014/05/22","55.9714","33209067.0000","55.8400","56.7857","55.3571"
"2014/05/21","55.8000","39932359.0000","53.5886","55.8128","53.3357"
"2014/05/20","53.0957","28800158.0000","52.1443","53.2428","51.7714"
"2014/05/19","52.0714","25391444.0000","49.5714","52.4603","49.5075"
"2014/05/16","49.9828","19049519.0000","49.3528","49.9957","48.5486"
"2014/05/15","49.1700","23364992.0000","50.1214","50.2557","48.4828"
"2014/05/14","50.2686","19889757.0000","49.5786","50.6286","49.4371"
"2014/05/13","49.5914","20805833.0000","49.2071","50.6100","48.6771"
"2014/05/12","49.3500","21367513.0000","47.2657","49.3614","47.2171"
"2014/05/09","46.9357","17956111.0000","46.0114","47.1343","45.3357"
"2014/05/08","45.9514","21163722.0000","45.3086","47.3886","44.9086"
"2014/05/07","45.7914","25650605.0000","46.5900","46.8344","45.0301"
"2014/05/06","46.5986","22710429.0000","49.1028","49.6743","46.5200"
"2014/05/05","49.1971","20323554.0000","48.2957","49.3543","48.0143"
"2014/05/02","48.6643","26117645.0000","48.2157","49.1286","47.7214"
"2014/05/01","48.0741","36988004.0000","46.2928","49.3843","46.1500"
"2014/04/30","46.0057","23603244.0000","45.4171","46.0571","44.3214"
"2014/04/29","45.6957","23117948.0000","44.6057","46.3757","44.5757"
"2014/04/28","44.8871","47096427.0000","45.4357","45.8428","42.7857"
"2014/04/25","46.0114","33030707.0000","48.2086","48.7728","46.0000"
"2014/04/24","49.1528","30634529.0000","50.3571","50.8427","47.8286"
"2014/04/23","50.5000","40265587.0000","51.8186","52.5000","50.4286"
